  0.798332   0.007332   0.000000	  0.899362   0.004223   0.000000	  0.899362   -0.004224   0.000000	  0.798332   -0.007332   0.000000	
  0.899362   0.004223   0.000000	  1.000000   0.000000   0.000000	  1.000000   0.000000   0.000000	  0.899362   -0.004224   0.000000	
  0.000000   0.000000   0.000000	  0.089665   -0.012491   0.000000	  0.089665   -0.037473   0.000000	  0.000000   0.000000   0.000000	
  0.089665   -0.012491   0.000000	  0.190606   -0.015770   0.000000	  0.190606   -0.047309   0.000000	  0.089665   -0.037473   0.000000	
  0.190606   -0.015770   0.000000	  0.292015   -0.016662   0.000000	  0.292015   -0.049985   0.000000	  0.190606   -0.047309   0.000000	
  0.292015   -0.016662   0.000000	  0.393453   -0.016184   0.000000	  0.393453   -0.048553   0.000000	  0.292015   -0.049985   0.000000	
  0.393453   -0.016184   0.000000	  0.494812   -0.014757   0.000000	  0.494812   -0.044270   0.000000	  0.393453   -0.048553   0.000000	
  0.494812   -0.014757   0.000000	  0.596088   -0.012764   0.000000	  0.596088   -0.038293   0.000000	  0.494812   -0.044270   0.000000	
  0.596088   -0.012764   0.000000	  0.697232   -0.010242   0.000000	  0.697232   -0.030727   0.000000	  0.596088   -0.038293   0.000000	
  0.697232   -0.010242   0.000000	  0.798332   -0.007332   0.000000	  0.798332   -0.021997   0.000000	  0.697232   -0.030727   0.000000	
  0.798332   -0.007332   0.000000	  0.899362   -0.004224   0.000000	  0.899362   -0.012671   0.000000	  0.798332   -0.021997   0.000000	
  0.899362   -0.004224   0.000000	  1.000000   0.000000   0.000000	  1.000000   0.000000   0.000000	  0.899362   -0.012671   0.000000	
  0.000000   0.000000   5.000000	  0.089665   -0.037473   5.000038	  0.089665   -0.012491   5.000038	  0.000000   0.000000   5.000000	
  0.089665   -0.037473   5.000038	  0.190606   -0.047309   4.999983	  0.190606   -0.015770   4.999983	  0.089665   -0.012491   5.000038	
  0.190606   -0.047309   4.999983	  0.292015   -0.049985   5.000006	  0.292015   -0.016662   5.000006	  0.190606   -0.015770   4.999983	
  0.292015   -0.049985   5.000006	  0.393453   -0.048553   4.999994	  0.393453   -0.016184   4.999994	  0.292015   -0.016662   5.000006	
  0.393453   -0.048553   4.999994	  0.494812   -0.044270   4.999990	  0.494812   -0.014757   4.999990	  0.393453   -0.016184   4.999994	
  0.494812   -0.044270   4.999990	  0.596088   -0.038293   5.000005	  0.596088   -0.012764   5.000005	  0.494812   -0.014757   4.999990	
  0.596088   -0.038293   5.000005	  0.697232   -0.030727   4.999881	  0.697232   -0.010242   4.999881	  0.596088   -0.012764   5.000005	
  0.697232   -0.030727   4.999881	  0.798332   -0.021997   5.000297	  0.798332   -0.007332   5.000297	  0.697232   -0.010242   4.999881	
  0.798332   -0.021997   5.000297	  0.899362   -0.012671   4.999885	  0.899362   -0.004223   4.999885	  0.798332   -0.007332   5.000297	
  0.899362   -0.012671   4.999885	  1.000000   0.000000   5.000000	  1.000000   0.000000   5.000000	  0.899362   -0.004223   4.999885	
  0.000000   0.000000   5.000000	  0.089665   -0.012491   5.000038	  0.089665   0.012491   5.000038	  0.000000   0.000000   5.000000	
  0.089665   -0.012491   5.000038	  0.190606   -0.015770   4.999983	  0.190606   0.015770   4.999983	  0.089665   0.012491   5.000038	
  0.190606   -0.015770   4.999983	  0.292015   -0.016662   5.000006	  0.292015   0.016662   5.000006	  0.190606   0.015770   4.999983	
  0.292015   -0.016662   5.000006	  0.393453   -0.016184   4.999994	  0.393453   0.016184   4.999994	  0.292015   0.016662   5.000006	
  0.393453   -0.016184   4.999994	  0.494812   -0.014757   4.999990	  0.494812   0.014757   4.999990	  0.393453   0.016184   4.999994	
  0.494812   -0.014757   4.999990	  0.596088   -0.012764   5.000005	  0.596088   0.012764   5.000005	  0.494812   0.014757   4.999990	
  0.596088   -0.012764   5.000005	  0.697232   -0.010242   4.999881	  0.697232   0.010242   4.999881	  0.596088   0.012764   5.000005	
  0.697232   -0.010242   4.999881	  0.798332   -0.007332   5.000297	  0.798332   0.007332   5.000297	  0.697232   0.010242   4.999881	
  0.798332   -0.007332   5.000297	  0.899362   -0.004223   4.999885	  0.899362   0.004224   4.999885	  0.798332   0.007332   5.000297	
  0.899362   -0.004223   4.999885	  1.000000   0.000000   5.000000	  1.000000   0.000000   5.000000	  0.899362   0.004224   4.999885	
  0.000000   0.000000   5.000000	  0.089665   0.012491   5.000038	  0.089665   0.037473   5.000038	  0.000000   0.000000   5.000000	
  0.089665   0.012491   5.000038	  0.190606   0.015770   4.999983	  0.190606   0.047309   4.999983	  0.089665   0.037473   5.000038	
  0.190606   0.015770   4.999983	  0.292015   0.016662   5.000006	  0.292015   0.049985   5.000006	  0.190606   0.047309   4.999983	
  0.292015   0.016662   5.000006	  0.393453   0.016184   4.999994	  0.393453   0.048553   4.999994	  0.292015   0.049985   5.000006	
  0.393453   0.016184   4.999994	  0.494812   0.014757   4.999990	  0.494812   0.044270   4.999990	  0.393453   0.048553   4.999994	
  0.494812   0.014757   4.999990	  0.596088   0.012764   5.000005	  0.596088   0.038293   5.000005	  0.494812   0.044270   4.999990	
  0.596088   0.012764   5.000005	  0.697232   0.010242   4.999881	  0.697232   0.030727   4.999881	  0.596088   0.038293   5.000005	
  0.697232   0.010242   4.999881	  0.798332   0.007332   5.000297	  0.798332   0.021997   5.000297	  0.697232   0.030727   4.999881	
  0.798332   0.007332   5.000297	  0.899362   0.004224   4.999885	  0.899362   0.012671   4.999885	  0.798332   0.021997   5.000297	
  0.899362   0.004224   4.999885	  1.000000   0.000000   5.000000	  1.000000   0.000000   5.000000	  0.899362   0.012671   4.999885	



