0.040074 0.032324 3.999988 0.089665 0.044981 4.000032 0.089665 0.044981 3.875031 0.040074 0.032324 3.874989 
0.089665 0.044981 4.000032 0.140011 0.052403 3.999993 0.140011 0.052403 3.874993 0.089665 0.044981 3.875031 
0.140011 0.052403 3.999993 0.190606 0.056788 3.999988 0.190606 0.056788 3.874989 0.140011 0.052403 3.874993 
0.190606 0.056788 3.999988 0.241291 0.059145 4.000007 0.241291 0.059145 3.875006 0.190606 0.056788 3.874989 
0.241291 0.059145 4.000007 0.292015 0.060000 4.000007 0.292015 0.060000 3.875006 0.241291 0.059145 3.875006 
0.292015 0.060000 4.000007 0.342741 0.059651 3.999997 0.342741 0.059651 3.874997 0.292015 0.060000 3.875006 
0.342741 0.059651 3.999997 0.393453 0.058281 3.999997 0.393453 0.058281 3.874997 0.342741 0.059651 3.874997 
0.393453 0.058281 3.999997 0.444144 0.056041 3.999993 0.444144 0.056041 3.874994 0.393453 0.058281 3.874997 
0.444144 0.056041 3.999993 0.494812 0.053140 3.999993 0.494812 0.053140 3.874994 0.444144 0.056041 3.874994 
0.494812 0.053140 3.999993 0.545463 0.049779 4.000006 0.545463 0.049779 3.875006 0.494812 0.053140 3.874994 
0.545463 0.049779 4.000006 0.596088 0.045965 4.000006 0.596088 0.045965 3.875006 0.545463 0.049779 3.875006 
0.596088 0.045965 4.000006 0.646665 0.041662 3.999907 0.646665 0.041662 3.874910 0.596088 0.045965 3.875006 
0.646665 0.041662 3.999907 0.697232 0.036883 3.999907 0.697232 0.036883 3.874910 0.646665 0.041662 3.874910 
0.697232 0.036883 3.999907 0.747801 0.031705 4.000239 0.747801 0.031705 3.875232 0.697232 0.036883 3.874910 
0.747801 0.031705 4.000239 0.798332 0.026404 4.000239 0.798332 0.026404 3.875232 0.747801 0.031705 3.875232 
0.798332 0.026404 4.000239 0.848881 0.021130 3.999909 0.848881 0.021130 3.874913 0.798332 0.026404 3.875232 
0.848881 0.021130 3.999909 0.899362 0.015210 3.999909 0.899362 0.015210 3.874913 0.848881 0.021130 3.874913 
0.899362 0.015210 3.999909 0.949678 0.008002 3.999893 0.949678 0.008002 3.874897 0.899362 0.015210 3.874913 
0.949678 0.008002 3.999893 1.000000 0.000000 4.000002 1.000000 0.000000 3.875002 0.949678 0.008002 3.874897 
0.000000 0.000000 3.875002 0.040074 0.032324 3.874989 0.040074 0.032324 3.749990 0.000000 0.000000 3.750002 
0.040074 0.032324 3.874989 0.089665 0.044981 3.875031 0.089665 0.044981 3.750030 0.040074 0.032324 3.749990 
0.089665 0.044981 3.875031 0.140011 0.052403 3.874993 0.140011 0.052403 3.749994 0.089665 0.044981 3.750030 
0.140011 0.052403 3.874993 0.190606 0.056788 3.874989 0.190606 0.056788 3.749989 0.140011 0.052403 3.749994 
0.190606 0.056788 3.874989 0.241291 0.059145 3.875006 0.241291 0.059145 3.750006 0.190606 0.056788 3.749989 
0.241291 0.059145 3.875006 0.292015 0.060000 3.875006 0.292015 0.060000 3.750006 0.241291 0.059145 3.750006 
0.292015 0.060000 3.875006 0.342741 0.059651 3.874997 0.342741 0.059651 3.749998 0.292015 0.060000 3.750006 
0.342741 0.059651 3.874997 0.393453 0.058281 3.874997 0.393453 0.058281 3.749998 0.342741 0.059651 3.749998 
0.393453 0.058281 3.874997 0.444144 0.056041 3.874994 0.444144 0.056041 3.749994 0.393453 0.058281 3.749998 
0.444144 0.056041 3.874994 0.494812 0.053140 3.874994 0.494812 0.053140 3.749994 0.444144 0.056041 3.749994 
0.494812 0.053140 3.874994 0.545463 0.049779 3.875006 0.545463 0.049779 3.750006 0.494812 0.053140 3.749994 
0.545463 0.049779 3.875006 0.596088 0.045965 3.875006 0.596088 0.045965 3.750006 0.545463 0.049779 3.750006 
0.596088 0.045965 3.875006 0.646665 0.041662 3.874910 0.646665 0.041662 3.749913 0.596088 0.045965 3.750006 
0.646665 0.041662 3.874910 0.697232 0.036883 3.874910 0.697232 0.036883 3.749913 0.646665 0.041662 3.749913 
